Plan ID,Rate Effective Date,Rate Expiration Date,Age,Tobacco,Rating Area ID,Individual Rate,Individual Tobacco Rate,Couple,Primary Subscriber and One Dependent,Primary Subscriber and Two Dependents,Primary Subscriber and Three Dependents,Couple and One Dependent,Couple and Two Dependents,Couple and Three Dependents,HIOS Issuer ID,Market Coverage
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 18,380.99,380.99,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 19,408.58,408.58,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 2,350.97,350.97,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 20,371.61,371.61,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 21,356.03,356.03,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 22,395.21,395.21,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 23,387.76,387.76,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 24,418.13,418.13,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 25,424.73,424.73,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 26,372.74,372.74,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 27,390.57,390.57,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 3,458.22,458.22,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 4,363.26,363.26,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 5,393.52,393.52,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 6,351.32,351.32,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 7,374.07,374.07,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 8,430.07,430.07,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 9,390.99,390.99,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 1,434.19,434.19,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 10,404.25,404.25,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 11,397.19,397.19,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 12,342.30,342.30,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 13,331.01,331.01,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 15,312.33,312.33,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 16,300.52,300.52,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 17,444.40,444.40,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 18,392.88,392.88,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 19,421.34,421.34,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 2,361.93,361.93,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 20,383.21,383.21,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 21,367.14,367.14,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 22,407.54,407.54,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 23,399.87,399.87,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 24,431.18,431.18,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 25,437.99,437.99,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 26,384.37,384.37,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 27,402.76,402.76,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 3,472.53,472.53,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 4,374.60,374.60,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 5,405.80,405.80,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 6,362.29,362.29,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 7,385.75,385.75,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 8,443.49,443.49,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 9,403.20,403.20,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 1,447.33,447.33,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 10,416.48,416.48,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 11,409.21,409.21,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 12,352.66,352.66,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 13,341.03,341.03,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 15,321.78,321.78,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 16,309.62,309.62,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 17,457.85,457.85,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 18,404.77,404.77,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 19,434.09,434.09,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 2,372.88,372.88,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 20,394.81,394.81,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 21,378.25,378.25,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 22,419.88,419.88,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 23,411.97,411.97,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 24,444.23,444.23,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 25,451.25,451.25,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 26,396.01,396.01,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 27,414.95,414.95,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 3,486.83,486.83,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 4,385.93,385.93,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 5,418.09,418.09,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 6,373.25,373.25,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 7,397.42,397.42,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 8,456.92,456.92,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 9,415.40,415.40,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 1,461.48,461.48,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 10,429.66,429.66,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 11,422.16,422.16,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 12,363.82,363.82,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 13,351.82,351.82,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 15,331.96,331.96,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 16,319.42,319.42,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 17,472.33,472.33,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 18,417.58,417.58,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 19,447.82,447.82,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 2,384.68,384.68,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 20,407.30,407.30,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 21,390.22,390.22,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 22,433.16,433.16,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 23,425.00,425.00,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 24,458.29,458.29,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 25,465.52,465.52,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 26,408.53,408.53,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 27,428.08,428.08,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 3,502.23,502.23,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 4,398.15,398.15,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 5,431.31,431.31,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 6,385.06,385.06,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 7,410.00,410.00,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 8,471.37,471.37,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 9,428.54,428.54,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 1,475.63,475.63,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 10,442.84,442.84,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 11,435.10,435.10,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 12,374.98,374.98,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 13,362.61,362.61,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 15,342.14,342.14,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 16,329.21,329.21,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 17,486.82,486.82,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 18,430.38,430.38,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 19,461.56,461.56,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 2,396.47,396.47,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 20,419.79,419.79,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 21,402.19,402.19,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 22,446.45,446.45,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 23,438.04,438.04,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 24,472.34,472.34,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 25,479.80,479.80,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 26,421.06,421.06,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 27,441.21,441.21,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 3,517.63,517.63,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 4,410.36,410.36,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 5,444.54,444.54,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 6,396.87,396.87,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 7,422.57,422.57,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 8,485.83,485.83,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 9,441.69,441.69,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 1,490.29,490.29,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 10,456.48,456.48,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 11,448.51,448.51,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 12,386.54,386.54,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 13,373.78,373.78,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 15,352.69,352.69,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 16,339.36,339.36,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 17,501.82,501.82,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 18,443.65,443.65,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 19,475.78,475.78,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 2,408.69,408.69,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 20,432.73,432.73,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 21,414.58,414.58,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 22,460.20,460.20,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 23,451.54,451.54,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 24,486.90,486.90,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 25,494.59,494.59,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 26,434.04,434.04,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 27,454.81,454.81,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 3,533.59,533.59,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 4,423.00,423.00,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 5,458.24,458.24,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 6,409.10,409.10,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 7,435.59,435.59,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 8,500.80,500.80,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 9,455.30,455.30,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 1,505.47,581.29,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 10,470.61,541.20,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 11,462.39,531.75,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 12,398.50,458.27,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 13,385.35,443.15,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 15,363.60,418.14,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 16,349.86,402.34,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 17,517.35,594.95,,,,,,,,29418,Individual
29418TX0140019,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 18,457.38,525.98,,,,,,,,29418,Individual
